_source_file,_row_index,_leaf_label,_leaf_id,_group_path,_text,_semantic_text,_dtype,_concept_label,_concept_score,_concept_source,_code_family,_facet_cond,_facet_task,_facet_variant,_facet_stat,_facet_outcome
HCP_S1200_DataDictionary_Oct_30_2023.csv,48,fMRI_3T_ReconVrs,Study Completion > Image Reconstruction Info: 3T MR.fMRI_3T_ReconVrs,Study Completion > Image Reconstruction Info: 3T MR,"category: Study Completion | assessment: Image Reconstruction Info: 3T MR | columnHeader: fMRI_3T_ReconVrs | description: Version of image reconstruction algorithm used to reconstruct data. r177 is earlier version, r227 is improved version implemented in mid-Quarter 3. | fullDisplayName: 3T MR fMRI Recon Version","Version of image reconstruction algorithm used to reconstruct data. r177 is earlier version, r227 is improved version implemented in mid-Quarter 3. 3T MR fMRI Recon Version",determine,,0.0,,,3,Study Completion,Image Reconstruction Info: 3T MR,Other,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,49,7T_Full_MR_Compl,Study Completion > Study Completion: 7T MR.7T_Full_MR_Compl,Study Completion > Study Completion: 7T MR,"category: Study Completion | assessment: Study Completion: 7T MR | columnHeader: 7T_Full_MR_Compl | description: Full HCP 7T MRI protocol was completed, all scans, all timepoints (True or False) | fullDisplayName: Full 7T Imaging Protocol Completed","Full HCP 7T MRI protocol was completed, all scans, all timepoints (True or False) Full 7T Imaging Protocol Completed",determine,Diffusion Mri Completed,0.385,keybert,,7,Study Completion,Study Completion: 7T MR,Other,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,50,7T_RS-fMRI_Count,Study Completion > Study Completion: 7T MR.7T_RS-fMRI_Count,Study Completion > Study Completion: 7T MR,category: Study Completion | assessment: Study Completion: 7T MR | columnHeader: 7T_RS-fMRI_Count | description: Number of 7T resting state scans collected | fullDisplayName: 7T Resting State fMRI Count,Number of 7T resting state scans collected 7T Resting State fMRI Count,determine,Percentage Task Fmri,0.369,keybert,,7,Study Completion,Study Completion: 7T MR,Total,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,51,7T_RS-fMRI_PctCompl,Study Completion > Study Completion: 7T MR.7T_RS-fMRI_PctCompl,Study Completion > Study Completion: 7T MR,category: Study Completion | assessment: Study Completion: 7T MR | columnHeader: 7T_RS-fMRI_PctCompl | description: Percentage of 7T Resting State fMRI Scans Complete (100%= all timepoints) | fullDisplayName: 7T Resting State fMRI Percent Complete,Percentage of 7T Resting State fMRI Scans Complete (100%= all timepoints) 7T Resting State fMRI Percent Complete,determine,Percentage Task Fmri,0.369,keybert,,7,Study Completion,Study Completion: 7T MR,Percent,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,52,7T_Full_Task_fMRI,Study Completion > Study Completion: 7T MR.7T_Full_Task_fMRI,Study Completion > Study Completion: 7T MR,"category: Study Completion | assessment: Study Completion: 7T MR | columnHeader: 7T_Full_Task_fMRI | description: Full 7T task fMRI protocol was completed, all scans, all timepoints (True or False) | fullDisplayName: Full 7T Task fMRI Protocol Completed","Full 7T task fMRI protocol was completed, all scans, all timepoints (True or False) Full 7T Task fMRI Protocol Completed",determine,Fmri Movie Protocol,0.332,keybert,,7,Study Completion,Study Completion: 7T MR,Other,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,53,7T_tMRI_PctCompl,Study Completion > Study Completion: 7T MR.7T_tMRI_PctCompl,Study Completion > Study Completion: 7T MR,category: Study Completion | assessment: Study Completion: 7T MR | columnHeader: 7T_tMRI_PctCompl | description: Percentage of 7T Task fMRI Protocol Complete (Over all tasks) | fullDisplayName: 7T Task fMRI Percent Complete (Over all tasks),Percentage of 7T Task fMRI Protocol Complete (Over all tasks) 7T Task fMRI Percent Complete (Over all tasks),determine,Percentage Task Fmri,0.369,keybert,,7,Study Completion,Study Completion: 7T MR,Percent,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,54,fMRI_Movie_Compl,Study Completion > Study Completion: 7T MR.fMRI_Movie_Compl,Study Completion > Study Completion: 7T MR,category: Study Completion | assessment: Study Completion: 7T MR | columnHeader: fMRI_Movie_Compl | description: Full Movie task fMRI protocol completed (True or False) | fullDisplayName: Full 7T Task fMRI Movie Protocol Completed,Full Movie task fMRI protocol completed (True or False) Full 7T Task fMRI Movie Protocol Completed,determine,Fmri Movie Protocol,0.332,keybert,,No Condition,Study Completion,Study Completion: 7T MR,Other,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,55,fMRI_Movie_PctCompl,Study Completion > Study Completion: 7T MR.fMRI_Movie_PctCompl,Study Completion > Study Completion: 7T MR,category: Study Completion | assessment: Study Completion: 7T MR | columnHeader: fMRI_Movie_PctCompl | description: Percentage of Movie (All scans) task fMRI complete | fullDisplayName: 7T Task fMRI - Movie (All scans) Percent Complete,Percentage of Movie (All scans) task fMRI complete 7T Task fMRI - Movie (All scans) Percent Complete,determine,Percentage Task Fmri,0.369,keybert,,No Condition,Study Completion,Study Completion: 7T MR,Percent,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,56,fMRI_Ret_Compl,Study Completion > Study Completion: 7T MR.fMRI_Ret_Compl,Study Completion > Study Completion: 7T MR,category: Study Completion | assessment: Study Completion: 7T MR | columnHeader: fMRI_Ret_Compl | description: Full Retinotopy task fMRI protocol completed (True or False) | fullDisplayName: Full 7T Task fMRI Retinotopy Protocol Completed,Full Retinotopy task fMRI protocol completed (True or False) Full 7T Task fMRI Retinotopy Protocol Completed,determine,Fmri Movie Protocol,0.332,keybert,,No Condition,Study Completion,Study Completion: 7T MR,Other,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,57,fMRI_Ret_PctCompl,Study Completion > Study Completion: 7T MR.fMRI_Ret_PctCompl,Study Completion > Study Completion: 7T MR,category: Study Completion | assessment: Study Completion: 7T MR | columnHeader: fMRI_Ret_PctCompl | description: Percentage of Retinotopy (All scans) task fMRI complete | fullDisplayName: 7T Task fMRI - Retinotopy (All scans) Percent Complete,Percentage of Retinotopy (All scans) task fMRI complete 7T Task fMRI - Retinotopy (All scans) Percent Complete,determine,Percentage Task Fmri,0.369,keybert,,No Condition,Study Completion,Study Completion: 7T MR,Percent,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,58,7T_dMRI_Compl,Study Completion > Study Completion: 7T MR.7T_dMRI_Compl,Study Completion > Study Completion: 7T MR,category: Study Completion | assessment: Study Completion: 7T MR | columnHeader: 7T_dMRI_Compl | description: Full 7T diffusion MRI protocol complete (True or False) | fullDisplayName: 7T Diffusion MRI Completed,Full 7T diffusion MRI protocol complete (True or False) 7T Diffusion MRI Completed,determine,Diffusion Mri Completed,0.385,keybert,,7,Study Completion,Study Completion: 7T MR,Other,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,59,7T_dMRI_PctCompl,Study Completion > Study Completion: 7T MR.7T_dMRI_PctCompl,Study Completion > Study Completion: 7T MR,category: Study Completion | assessment: Study Completion: 7T MR | columnHeader: 7T_dMRI_PctCompl | description: Percentage of 7T diffusion MRI protocol complete | fullDisplayName: 7T Diffusion MRI Percent Complete,Percentage of 7T diffusion MRI protocol complete 7T Diffusion MRI Percent Complete,determine,Diffusion Mri Completed,0.385,keybert,,7,Study Completion,Study Completion: 7T MR,Percent,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,60,7T_fMRI_Mov_Vrs,Study Completion > Task Version Info: 7T MR.7T_fMRI_Mov_Vrs,Study Completion > Task Version Info: 7T MR,"category: Study Completion | assessment: Task Version Info: 7T MR | columnHeader: 7T_fMRI_Mov_Vrs | description: Version of Movie stimuli displayed to subject. 1 is earlier version, 2 is improved version implemented mid-collection. In the first version (1) , the validation clip at the end of each run was not synched to be at a consistent time relative to the TR. In the second version (2), we shifted the final 80 seconds of each 15 minute movie by 0-200ms, depending on the movie to ensure the validation clip at the end of each run started at a consistent time relative to the TR and that all the movies end exactly on the TR (second). | fullDisplayName: 7T MR fMRI Movie Task Version","Version of Movie stimuli displayed to subject. 1 is earlier version, 2 is improved version implemented mid-collection. In the first version (1) , the validation clip at the end of each run was not synched to be at a consistent time relative to the TR. In the second version (2), we shifted the final 80 seconds of each 15 minute movie by 0-200ms, depending on the movie to ensure the validation clip at the end of each run started at a consistent time relative to the TR and that all the movies end exactly on the TR (second). 7T MR fMRI Movie Task Version",determine,,0.0,,,7,Study Completion,Task Version Info: 7T MR,Other,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,61,MEG_AnyData,Study Completion > Study Completion: MEG.MEG_AnyData,Study Completion > Study Completion: MEG,category: Study Completion | assessment: Study Completion: MEG | columnHeader: MEG_AnyData | description: Any MEG data available for subject? (True or False) | fullDisplayName: Any MEG Data Available,Any MEG data available for subject? (True or False) Any MEG Data Available,determine,Data Complete Resting,0.275,keybert,,No Condition,Study Completion,Study Completion: MEG,Other,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,62,MEG_FullProt_Compl,Study Completion > Study Completion: MEG.MEG_FullProt_Compl,Study Completion > Study Completion: MEG,category: Study Completion | assessment: Study Completion: MEG | columnHeader: MEG_FullProt_Compl | description: Full MEG protocol is complete (True or False) | fullDisplayName: Full Protocol Complete,Full MEG protocol is complete (True or False) Full Protocol Complete,determine,Full Protocol,0.0,singleton_keybert,,No Condition,Study Completion,Study Completion: MEG,Other,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,63,MEG_HeadModel_Avail,Study Completion > Study Completion: MEG.MEG_HeadModel_Avail,Study Completion > Study Completion: MEG,category: Study Completion | assessment: Study Completion: MEG | columnHeader: MEG_HeadModel_Avail | description: MEG Head Model Available (True or False) | fullDisplayName: Head Model Available,MEG Head Model Available (True or False) Head Model Available,determine,Head Model,0.0,singleton_keybert,,No Condition,Study Completion,Study Completion: MEG,Other,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,64,MEG_CortRibn_Avail,Study Completion > Study Completion: MEG.MEG_CortRibn_Avail,Study Completion > Study Completion: MEG,category: Study Completion | assessment: Study Completion: MEG | columnHeader: MEG_CortRibn_Avail | description: MEG cortical ribbon is available (True or False) | fullDisplayName: Cortical Ribbon Available,MEG cortical ribbon is available (True or False) Cortical Ribbon Available,determine,Cortical Ribbon,0.0,singleton_keybert,,No Condition,Study Completion,Study Completion: MEG,Other,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,65,MEG_Anatomy_Avail,Study Completion > Study Completion: MEG.MEG_Anatomy_Avail,Study Completion > Study Completion: MEG,category: Study Completion | assessment: Study Completion: MEG | columnHeader: MEG_Anatomy_Avail | description: MEG anatomy data is available (True or False) | fullDisplayName: Anatomy Data Available,MEG anatomy data is available (True or False) Anatomy Data Available,determine,Data Complete Resting,0.275,keybert,,No Condition,Study Completion,Study Completion: MEG,Other,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,66,MEG_Anatomy_Compl,Study Completion > Study Completion: MEG.MEG_Anatomy_Compl,Study Completion > Study Completion: MEG,category: Study Completion | assessment: Study Completion: MEG | columnHeader: MEG_Anatomy_Compl | description: MEG anatomy data is available (True or False) | fullDisplayName: Anatomy Data Complete,MEG anatomy data is available (True or False) Anatomy Data Complete,determine,Data Complete Resting,0.275,keybert,,No Condition,Study Completion,Study Completion: MEG,Other,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,67,MEG_Noise_Avail,Study Completion > Study Completion: MEG.MEG_Noise_Avail,Study Completion > Study Completion: MEG,category: Study Completion | assessment: Study Completion: MEG | columnHeader: MEG_Noise_Avail | description: MEG noise data is available (True or False) | fullDisplayName: Noise Data Available,MEG noise data is available (True or False) Noise Data Available,determine,Data Complete Resting,0.275,keybert,,No Condition,Study Completion,Study Completion: MEG,Other,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,68,MEG_Noise_Compl,Study Completion > Study Completion: MEG.MEG_Noise_Compl,Study Completion > Study Completion: MEG,category: Study Completion | assessment: Study Completion: MEG | columnHeader: MEG_Noise_Compl | description: MEG noise data is complete (True or False) | fullDisplayName: Noise Data Complete,MEG noise data is complete (True or False) Noise Data Complete,determine,Data Complete Resting,0.275,keybert,,No Condition,Study Completion,Study Completion: MEG,Other,Other
